4801,339,2025-08-21 00:00:00.0000000,5,paid,229.00,.00,99.00
4802,179,2025-12-25 00:00:00.0000000,7,paid,267.36,29.71,99.00
4803,421,2025-10-28 00:00:00.0000000,9,paid,261.48,.00,79.00
4804,1007,2025-09-16 00:00:00.0000000,4,paid,129.36,.00,49.00
4805,49,2025-12-28 00:00:00.0000000,12,paid,811.02,37.47,99.00
4806,767,2026-01-08 00:00:00.0000000,2,paid,680.53,.00,79.00
4807,30,2026-01-07 00:00:00.0000000,3,paid,283.71,.00,.00
4808,85,2025-10-24 00:00:00.0000000,7,paid,318.24,24.36,99.00
4809,789,2026-01-14 00:00:00.0000000,8,paid,242.45,18.16,79.00
4810,329,2025-12-06 00:00:00.0000000,5,paid,766.00,.00,129.00
4811,610,2025-10-11 00:00:00.0000000,3,paid,430.33,58.47,99.00
4812,434,2025-09-11 00:00:00.0000000,1,paid,458.96,.00,.00
4813,588,2025-08-09 00:00:00.0000000,10,paid,550.43,.00,49.00
4814,1158,2025-08-25 00:00:00.0000000,1,paid,336.84,.00,49.00
4815,690,2025-08-02 00:00:00.0000000,11,paid,293.76,27.20,49.00
4816,425,2025-08-19 00:00:00.0000000,2,paid,624.21,.00,49.00
4817,770,2025-08-20 00:00:00.0000000,5,paid,84.47,.00,.00
4818,512,2025-10-09 00:00:00.0000000,3,cancelled,435.85,.00,79.00
4819,1012,2025-08-17 00:00:00.0000000,7,paid,686.32,.00,99.00
4820,564,2025-12-02 00:00:00.0000000,2,paid,355.45,.00,.00
4821,303,2025-10-28 00:00:00.0000000,2,paid,468.65,.00,79.00
4822,99,2025-11-02 00:00:00.0000000,3,paid,169.84,.00,79.00
4823,557,2025-10-23 00:00:00.0000000,12,paid,504.01,.00,.00
4824,42,2025-12-09 00:00:00.0000000,1,paid,156.41,10.13,99.00
4825,991,2025-10-26 00:00:00.0000000,2,paid,141.18,.00,79.00
4826,468,2025-09-20 00:00:00.0000000,5,paid,115.45,.00,49.00
4827,440,2025-10-21 00:00:00.0000000,3,paid,470.18,.00,129.00
4828,327,2026-01-01 00:00:00.0000000,11,paid,454.14,.00,129.00
4829,569,2026-01-31 00:00:00.0000000,10,paid,57.87,.00,.00
4830,33,2025-08-08 00:00:00.0000000,6,paid,827.74,40.99,49.00
4831,412,2026-01-12 00:00:00.0000000,2,paid,119.91,.00,.00
4832,812,2025-11-29 00:00:00.0000000,8,paid,104.25,.00,49.00
4833,1138,2026-01-02 00:00:00.0000000,4,paid,192.62,.00,79.00
4834,508,2026-01-20 00:00:00.0000000,3,paid,553.85,.00,99.00
4835,56,2025-08-04 00:00:00.0000000,5,paid,529.86,.00,.00
4836,546,2025-10-25 00:00:00.0000000,8,paid,439.65,.00,129.00
4837,196,2025-12-06 00:00:00.0000000,9,paid,282.58,10.71,79.00
4838,413,2025-11-18 00:00:00.0000000,1,paid,439.96,17.94,99.00
4839,637,2025-11-07 00:00:00.0000000,4,paid,54.07,.00,.00
4840,1103,2025-09-06 00:00:00.0000000,6,paid,258.41,.00,99.00
4841,1107,2025-10-10 00:00:00.0000000,6,paid,219.21,.00,.00
4842,742,2025-09-02 00:00:00.0000000,9,paid,650.10,.00,49.00
4843,137,2025-08-31 00:00:00.0000000,1,paid,417.97,.00,79.00
4844,539,2026-01-30 00:00:00.0000000,5,paid,156.49,4.08,79.00
4845,689,2025-12-03 00:00:00.0000000,10,paid,512.00,.00,49.00
4846,719,2025-08-12 00:00:00.0000000,1,paid,617.05,63.12,49.00
4847,933,2025-08-11 00:00:00.0000000,6,paid,728.31,.00,99.00
4848,306,2025-10-27 00:00:00.0000000,9,paid,381.12,.00,49.00
4849,388,2025-10-11 00:00:00.0000000,4,paid,805.25,.00,99.00
4850,725,2025-09-01 00:00:00.0000000,10,paid,381.65,.00,99.00
4851,915,2025-09-26 00:00:00.0000000,10,paid,572.81,23.36,129.00
4852,549,2026-01-13 00:00:00.0000000,9,paid,55.11,9.72,.00
4853,506,2025-10-25 00:00:00.0000000,3,paid,418.16,17.85,79.00
4854,388,2025-08-19 00:00:00.0000000,11,paid,184.49,.00,99.00
4855,293,2025-11-24 00:00:00.0000000,7,paid,287.79,.00,99.00
4856,179,2026-01-31 00:00:00.0000000,5,paid,51.76,2.72,.00
4857,672,2025-08-14 00:00:00.0000000,10,paid,288.61,.00,49.00
4858,80,2025-09-02 00:00:00.0000000,1,paid,586.08,.00,99.00
4859,1038,2025-08-10 00:00:00.0000000,7,paid,152.59,11.51,49.00
4860,1078,2025-10-19 00:00:00.0000000,8,paid,326.43,.00,.00
4861,447,2025-10-03 00:00:00.0000000,6,paid,109.89,.00,49.00
4862,766,2025-10-07 00:00:00.0000000,1,paid,286.55,10.92,79.00
4863,1089,2025-10-31 00:00:00.0000000,9,paid,224.75,.00,49.00
4864,503,2025-12-03 00:00:00.0000000,7,paid,302.36,11.76,79.00
4865,570,2026-01-18 00:00:00.0000000,6,paid,140.56,.00,49.00
4866,96,2025-10-19 00:00:00.0000000,4,paid,192.96,.00,.00
4867,585,2025-09-28 00:00:00.0000000,3,paid,313.73,.00,.00
4868,248,2026-01-27 00:00:00.0000000,4,paid,313.34,.00,79.00
4869,127,2025-11-05 00:00:00.0000000,1,cancelled,403.45,18.66,49.00
4870,499,2025-08-19 00:00:00.0000000,9,paid,243.23,21.58,49.00
4871,46,2025-12-27 00:00:00.0000000,2,paid,319.84,.00,49.00
4872,982,2025-08-22 00:00:00.0000000,2,paid,259.30,.00,49.00
4873,268,2025-08-09 00:00:00.0000000,3,paid,708.73,.00,79.00
4874,94,2025-08-09 00:00:00.0000000,1,paid,262.14,.00,99.00
4875,736,2025-08-27 00:00:00.0000000,10,paid,356.20,.00,79.00
4876,612,2025-08-17 00:00:00.0000000,3,paid,93.08,10.34,.00
4877,71,2026-01-19 00:00:00.0000000,4,cancelled,182.25,.00,99.00
4878,593,2025-09-14 00:00:00.0000000,9,paid,263.68,.00,.00
4879,449,2025-08-08 00:00:00.0000000,5,paid,515.21,.00,.00
4880,620,2025-12-24 00:00:00.0000000,11,paid,497.62,.00,79.00
4881,614,2025-12-03 00:00:00.0000000,6,paid,203.17,.00,79.00
4882,91,2025-12-01 00:00:00.0000000,1,paid,560.58,.00,79.00
4883,877,2025-09-02 00:00:00.0000000,3,paid,505.52,.00,49.00
4884,528,2025-08-01 00:00:00.0000000,7,paid,684.02,.00,49.00
4885,1134,2025-08-06 00:00:00.0000000,7,paid,188.28,.00,.00
4886,775,2025-09-10 00:00:00.0000000,10,paid,297.71,.00,49.00
4887,672,2026-01-30 00:00:00.0000000,12,paid,141.46,24.96,.00
4888,765,2025-08-05 00:00:00.0000000,12,paid,318.02,.00,129.00
4889,1113,2025-10-19 00:00:00.0000000,1,paid,335.72,10.88,129.00
4890,361,2025-08-18 00:00:00.0000000,9,paid,715.84,.00,49.00
4891,378,2026-01-24 00:00:00.0000000,1,paid,359.19,.00,49.00
4892,345,2025-10-21 00:00:00.0000000,7,paid,169.98,.00,.00
4893,798,2025-10-04 00:00:00.0000000,12,paid,546.22,.00,129.00
4894,455,2025-10-22 00:00:00.0000000,12,paid,552.45,.00,99.00
4895,908,2026-01-29 00:00:00.0000000,2,paid,238.46,.00,99.00
4896,67,2025-12-14 00:00:00.0000000,9,paid,263.74,.00,79.00
4897,987,2025-12-09 00:00:00.0000000,12,paid,418.36,.00,129.00
4898,979,2025-08-25 00:00:00.0000000,12,paid,189.75,12.31,79.00
4899,43,2025-10-08 00:00:00.0000000,9,paid,449.27,70.64,49.00
4900,229,2026-01-30 00:00:00.0000000,9,paid,452.50,.00,49.00
4901,234,2026-01-15 00:00:00.0000000,4,paid,503.19,.00,129.00
4902,497,2025-10-21 00:00:00.0000000,6,paid,497.45,40.94,129.00
4903,848,2026-01-25 00:00:00.0000000,12,paid,317.91,16.73,.00
4904,1056,2025-11-25 00:00:00.0000000,2,paid,271.87,19.21,99.00
4905,113,2025-11-03 00:00:00.0000000,3,paid,197.44,.00,79.00
4906,973,2025-09-02 00:00:00.0000000,6,paid,314.42,26.16,79.00
4907,459,2025-11-19 00:00:00.0000000,1,paid,374.49,.00,49.00
4908,1170,2025-12-24 00:00:00.0000000,7,paid,309.85,.00,79.00
4909,6,2025-12-03 00:00:00.0000000,2,paid,752.93,.00,49.00
4910,992,2025-08-16 00:00:00.0000000,8,paid,169.61,.00,49.00
4911,494,2025-10-19 00:00:00.0000000,5,paid,373.10,.00,79.00
4912,1132,2025-09-07 00:00:00.0000000,7,paid,316.72,.00,79.00
4913,71,2026-01-16 00:00:00.0000000,8,paid,183.46,.00,.00
4914,939,2025-12-13 00:00:00.0000000,3,paid,529.09,25.27,49.00
4915,674,2025-10-17 00:00:00.0000000,6,paid,243.05,.00,129.00
4916,1124,2026-01-28 00:00:00.0000000,12,paid,602.10,.00,79.00
4917,1057,2025-10-02 00:00:00.0000000,9,paid,690.31,.00,79.00
4918,143,2025-11-20 00:00:00.0000000,4,paid,214.61,6.09,99.00
4919,736,2025-10-28 00:00:00.0000000,10,paid,438.97,.00,79.00
4920,726,2026-01-07 00:00:00.0000000,7,paid,212.44,.00,99.00
4921,217,2025-09-07 00:00:00.0000000,1,paid,177.32,.00,49.00
4922,434,2025-12-28 00:00:00.0000000,12,paid,111.53,3.29,49.00
4923,834,2025-12-22 00:00:00.0000000,7,paid,233.20,.00,79.00
4924,1078,2025-09-21 00:00:00.0000000,9,paid,484.82,.00,79.00
4925,720,2025-08-29 00:00:00.0000000,10,paid,640.78,.00,.00
4926,942,2025-12-22 00:00:00.0000000,8,paid,244.44,.00,79.00
4927,907,2025-10-15 00:00:00.0000000,4,paid,120.62,4.62,79.00
4928,995,2025-12-23 00:00:00.0000000,3,paid,458.03,.00,79.00
4929,1175,2025-10-03 00:00:00.0000000,7,paid,152.60,2.82,99.00
4930,55,2025-10-30 00:00:00.0000000,12,paid,270.28,.00,129.00
4931,1059,2025-10-28 00:00:00.0000000,1,paid,264.63,20.62,79.00
4932,861,2025-08-13 00:00:00.0000000,8,paid,154.54,.00,99.00
4933,1007,2025-10-11 00:00:00.0000000,12,paid,655.01,.00,79.00
4934,1143,2026-01-31 00:00:00.0000000,1,paid,265.08,.00,.00
4935,566,2025-08-05 00:00:00.0000000,7,paid,128.04,22.59,.00
4936,771,2025-08-12 00:00:00.0000000,6,paid,288.87,.00,129.00
4937,878,2026-01-16 00:00:00.0000000,10,paid,357.06,14.63,79.00
4938,824,2025-08-03 00:00:00.0000000,8,paid,346.97,.00,.00
4939,514,2025-09-02 00:00:00.0000000,6,paid,322.99,.00,49.00
4940,862,2025-11-29 00:00:00.0000000,5,paid,570.93,.00,79.00
4941,422,2025-09-19 00:00:00.0000000,9,paid,467.08,.00,129.00
4942,517,2026-01-31 00:00:00.0000000,4,paid,186.81,15.31,49.00
4943,1163,2025-12-15 00:00:00.0000000,7,paid,190.23,.00,99.00
4944,705,2026-01-25 00:00:00.0000000,6,cancelled,475.41,20.86,79.00
4945,809,2025-08-29 00:00:00.0000000,10,paid,309.48,13.71,49.00
4946,44,2025-09-08 00:00:00.0000000,6,paid,210.70,12.41,99.00
4947,858,2025-10-30 00:00:00.0000000,11,paid,232.30,.00,.00
4948,801,2025-11-08 00:00:00.0000000,12,paid,150.88,.00,99.00
4949,219,2026-01-20 00:00:00.0000000,5,paid,428.86,.00,.00
4950,568,2025-08-17 00:00:00.0000000,2,paid,397.38,20.91,.00
4951,908,2025-09-25 00:00:00.0000000,4,paid,708.27,.00,99.00
4952,258,2025-09-15 00:00:00.0000000,1,paid,205.01,.00,129.00
4953,961,2025-10-06 00:00:00.0000000,9,paid,184.34,.00,.00
4954,893,2025-12-20 00:00:00.0000000,9,paid,446.27,19.33,79.00
4955,289,2025-10-06 00:00:00.0000000,8,paid,198.54,16.61,49.00
4956,972,2025-08-23 00:00:00.0000000,4,paid,133.58,.00,.00
4957,103,2025-11-02 00:00:00.0000000,5,paid,815.10,.00,79.00
4958,804,2025-12-29 00:00:00.0000000,1,paid,540.96,.00,.00
4959,1173,2026-01-02 00:00:00.0000000,4,paid,212.16,.00,129.00
4960,1108,2025-09-23 00:00:00.0000000,4,paid,486.54,.00,99.00
4961,1050,2025-12-16 00:00:00.0000000,5,paid,111.56,.00,.00
4962,1199,2025-10-16 00:00:00.0000000,2,paid,74.73,.00,.00
4963,302,2025-08-16 00:00:00.0000000,2,paid,312.00,.00,99.00
4964,1159,2025-09-10 00:00:00.0000000,12,paid,85.97,.00,.00
4965,1079,2025-11-06 00:00:00.0000000,2,paid,259.45,.00,49.00
4966,56,2026-01-30 00:00:00.0000000,11,paid,450.43,21.13,49.00
4967,1015,2025-12-06 00:00:00.0000000,8,paid,306.04,.00,99.00
4968,374,2025-09-30 00:00:00.0000000,12,paid,227.54,.00,79.00
4969,831,2025-10-25 00:00:00.0000000,2,paid,369.79,.00,.00
4970,920,2025-11-26 00:00:00.0000000,6,paid,214.72,11.30,.00
4971,457,2025-11-08 00:00:00.0000000,2,paid,169.28,.00,49.00
4972,132,2025-09-18 00:00:00.0000000,8,paid,193.30,16.03,49.00
4973,493,2026-01-27 00:00:00.0000000,1,paid,678.67,.00,79.00
4974,110,2025-08-02 00:00:00.0000000,2,paid,417.59,.00,49.00
4975,582,2025-11-28 00:00:00.0000000,5,paid,705.94,.00,49.00
4976,796,2026-01-25 00:00:00.0000000,6,paid,296.52,.00,.00
4977,1150,2025-12-01 00:00:00.0000000,9,paid,215.65,.00,49.00
4978,810,2025-10-25 00:00:00.0000000,6,paid,273.86,.00,79.00
4979,886,2026-01-18 00:00:00.0000000,8,paid,253.11,.00,.00
4980,773,2025-10-16 00:00:00.0000000,12,paid,212.47,.00,.00
4981,1125,2025-12-14 00:00:00.0000000,7,paid,543.46,.00,.00
4982,937,2025-09-28 00:00:00.0000000,1,paid,136.11,.00,.00
4983,573,2025-08-12 00:00:00.0000000,2,paid,161.28,.00,.00
4984,809,2025-08-04 00:00:00.0000000,4,paid,323.15,.00,79.00
4985,879,2025-11-25 00:00:00.0000000,12,paid,366.64,31.96,79.00
4986,1033,2025-11-03 00:00:00.0000000,1,paid,229.04,.00,129.00
4987,413,2025-12-03 00:00:00.0000000,8,paid,133.31,.00,79.00
4988,830,2025-09-10 00:00:00.0000000,4,paid,113.96,.00,.00
4989,566,2025-12-01 00:00:00.0000000,7,paid,627.17,.00,.00
4990,104,2025-08-07 00:00:00.0000000,7,paid,632.94,29.16,79.00
4991,1150,2025-10-08 00:00:00.0000000,8,paid,97.39,5.13,.00
4992,677,2025-10-08 00:00:00.0000000,9,paid,300.63,11.66,79.00
4993,945,2025-10-20 00:00:00.0000000,9,paid,235.72,.00,.00
4994,270,2025-08-30 00:00:00.0000000,7,paid,408.99,16.32,99.00
4995,466,2025-10-12 00:00:00.0000000,9,paid,38.65,4.30,.00
4996,801,2025-08-06 00:00:00.0000000,5,paid,340.23,.00,99.00
4997,1142,2025-10-28 00:00:00.0000000,10,paid,272.90,.00,49.00
4998,1116,2025-12-25 00:00:00.0000000,4,paid,317.78,.00,49.00
4999,1005,2025-10-05 00:00:00.0000000,3,paid,671.20,.00,79.00
5000,1111,2025-08-10 00:00:00.0000000,6,paid,132.96,.00,79.00
5001,234,2025-12-22 00:00:00.0000000,10,paid,189.03,.00,99.00
5002,913,2025-09-06 00:00:00.0000000,11,paid,246.44,.00,129.00
5003,1148,2025-10-16 00:00:00.0000000,9,paid,327.84,.00,129.00
5004,1056,2025-10-16 00:00:00.0000000,4,paid,169.25,4.75,79.00
5005,357,2025-09-01 00:00:00.0000000,2,paid,408.85,.00,129.00
5006,964,2025-09-16 00:00:00.0000000,11,paid,326.57,.00,129.00
5007,94,2025-11-18 00:00:00.0000000,3,paid,347.04,18.27,.00
5008,1124,2026-01-18 00:00:00.0000000,3,paid,185.66,.00,49.00
5009,244,2025-11-28 00:00:00.0000000,2,paid,260.36,28.93,.00
5010,58,2026-01-11 00:00:00.0000000,9,paid,585.29,.00,.00
5011,965,2026-01-01 00:00:00.0000000,4,paid,217.02,.00,99.00
5012,320,2025-08-10 00:00:00.0000000,3,paid,387.82,.00,79.00
5013,1043,2026-01-06 00:00:00.0000000,10,paid,282.22,.00,79.00
5014,357,2025-11-05 00:00:00.0000000,6,paid,216.18,.00,129.00
5015,117,2026-01-04 00:00:00.0000000,8,paid,517.65,.00,49.00
5016,1160,2025-08-05 00:00:00.0000000,11,paid,152.33,.00,79.00
5017,296,2025-10-16 00:00:00.0000000,8,paid,313.45,.00,79.00
5018,525,2025-08-01 00:00:00.0000000,10,paid,125.98,.00,49.00
5019,1125,2025-12-09 00:00:00.0000000,6,paid,268.14,.00,99.00
5020,1179,2025-10-06 00:00:00.0000000,5,paid,449.94,38.99,99.00
5021,1129,2026-01-10 00:00:00.0000000,11,paid,242.08,.00,.00
5022,1152,2025-08-15 00:00:00.0000000,7,paid,464.59,.00,79.00
5023,401,2025-11-01 00:00:00.0000000,3,paid,492.88,.00,.00
5024,739,2025-08-30 00:00:00.0000000,12,paid,609.14,.00,49.00
5025,529,2025-11-11 00:00:00.0000000,10,paid,89.22,.00,.00
5026,557,2025-10-21 00:00:00.0000000,2,paid,541.20,.00,79.00
5027,550,2025-10-14 00:00:00.0000000,8,paid,180.75,.00,99.00
5028,1148,2026-01-18 00:00:00.0000000,11,paid,592.97,.00,49.00
5029,360,2025-09-29 00:00:00.0000000,12,paid,223.28,.00,.00
5030,64,2025-09-09 00:00:00.0000000,9,paid,770.10,.00,49.00
5031,765,2026-01-04 00:00:00.0000000,12,paid,483.94,.00,.00
5032,774,2025-10-13 00:00:00.0000000,6,paid,260.60,.00,99.00
5033,624,2025-11-29 00:00:00.0000000,4,paid,537.34,.00,79.00
5034,102,2025-12-25 00:00:00.0000000,6,paid,129.42,.00,79.00
5035,561,2025-08-03 00:00:00.0000000,12,paid,402.99,.00,.00
5036,1047,2025-09-05 00:00:00.0000000,7,paid,192.96,.00,.00
5037,844,2025-09-12 00:00:00.0000000,12,paid,341.51,12.76,99.00
5038,1088,2025-12-21 00:00:00.0000000,8,paid,244.43,.00,49.00
5039,1181,2026-01-16 00:00:00.0000000,3,paid,612.98,.00,99.00
5040,1173,2025-11-23 00:00:00.0000000,12,paid,163.59,.00,99.00
5041,839,2025-11-17 00:00:00.0000000,6,paid,183.22,.00,49.00
5042,681,2025-10-29 00:00:00.0000000,10,paid,104.45,.00,.00
5043,645,2026-01-11 00:00:00.0000000,6,paid,384.97,.00,79.00
5044,399,2025-10-23 00:00:00.0000000,10,paid,265.73,29.53,.00
5045,405,2025-10-16 00:00:00.0000000,7,paid,627.09,.00,49.00
5046,826,2026-01-08 00:00:00.0000000,4,paid,489.98,.00,79.00
5047,1156,2025-08-05 00:00:00.0000000,6,paid,288.87,15.20,.00
5048,647,2025-10-17 00:00:00.0000000,2,paid,350.94,.00,99.00
5049,35,2025-10-30 00:00:00.0000000,8,cancelled,216.29,.00,.00
5050,420,2025-10-26 00:00:00.0000000,3,paid,248.20,.00,79.00
5051,377,2025-08-14 00:00:00.0000000,9,paid,170.43,.00,.00
5052,220,2025-11-12 00:00:00.0000000,8,cancelled,121.06,.00,49.00
5053,697,2025-10-22 00:00:00.0000000,12,paid,600.79,.00,99.00
5054,342,2026-01-22 00:00:00.0000000,6,paid,338.71,.00,99.00
5055,753,2025-09-23 00:00:00.0000000,10,paid,422.90,38.21,79.00
5056,416,2025-12-10 00:00:00.0000000,2,paid,345.54,.00,.00
5057,938,2025-11-03 00:00:00.0000000,8,paid,122.76,.00,49.00
5058,1007,2025-08-09 00:00:00.0000000,11,paid,303.18,.00,79.00
5059,680,2025-09-22 00:00:00.0000000,6,paid,175.41,.00,.00
5060,748,2025-10-16 00:00:00.0000000,11,paid,162.96,.00,49.00
5061,806,2025-09-29 00:00:00.0000000,1,paid,92.31,.00,.00
5062,312,2025-09-15 00:00:00.0000000,6,paid,676.25,.00,99.00
5063,55,2025-09-23 00:00:00.0000000,5,paid,197.52,.00,79.00
5064,694,2025-10-13 00:00:00.0000000,6,paid,113.63,.00,49.00
5065,534,2025-11-20 00:00:00.0000000,1,paid,349.93,.00,49.00
5066,105,2025-11-03 00:00:00.0000000,4,paid,757.59,35.72,79.00
5067,1199,2026-01-12 00:00:00.0000000,7,cancelled,254.45,.00,79.00
5068,294,2025-08-23 00:00:00.0000000,5,paid,152.62,.00,.00
5069,880,2025-08-27 00:00:00.0000000,6,paid,192.89,.00,79.00
5070,551,2025-10-09 00:00:00.0000000,2,cancelled,1063.25,.00,99.00
5071,911,2025-11-17 00:00:00.0000000,8,paid,377.72,.00,79.00
5072,375,2025-10-16 00:00:00.0000000,10,paid,382.24,.00,79.00
5073,450,2026-01-26 00:00:00.0000000,4,paid,651.15,.00,.00
5074,1084,2025-09-19 00:00:00.0000000,6,paid,455.31,45.15,49.00
5075,812,2025-12-02 00:00:00.0000000,3,paid,139.02,.00,49.00
5076,390,2025-08-19 00:00:00.0000000,9,paid,372.82,.00,79.00
5077,667,2025-08-01 00:00:00.0000000,8,paid,209.84,11.04,.00
5078,1146,2025-09-09 00:00:00.0000000,6,paid,90.65,.00,49.00
5079,141,2026-01-07 00:00:00.0000000,9,paid,432.60,.00,79.00
5080,874,2025-08-22 00:00:00.0000000,10,paid,307.49,.00,.00
5081,1177,2025-11-20 00:00:00.0000000,9,paid,258.10,.00,49.00
5082,843,2025-09-09 00:00:00.0000000,2,paid,650.10,.00,79.00
5083,597,2025-09-07 00:00:00.0000000,9,paid,457.60,.00,99.00
5084,952,2025-09-17 00:00:00.0000000,8,paid,252.64,22.63,49.00
5085,552,2026-01-30 00:00:00.0000000,2,paid,434.95,18.73,79.00
5086,1120,2025-10-14 00:00:00.0000000,9,paid,72.25,8.03,.00
5087,373,2026-01-30 00:00:00.0000000,5,paid,68.12,.00,.00
5088,648,2026-01-26 00:00:00.0000000,12,paid,117.27,.00,.00
5089,1097,2025-11-15 00:00:00.0000000,9,paid,202.90,.00,79.00
5090,333,2025-08-08 00:00:00.0000000,3,paid,580.61,25.35,99.00
5091,393,2025-10-25 00:00:00.0000000,4,cancelled,552.72,61.41,.00
5092,1130,2025-10-07 00:00:00.0000000,1,paid,230.61,23.22,99.00
5093,1125,2025-10-14 00:00:00.0000000,11,paid,139.71,.00,.00
5094,395,2025-12-15 00:00:00.0000000,5,paid,252.10,8.06,99.00
5095,35,2025-10-29 00:00:00.0000000,7,paid,162.47,.00,79.00
5096,157,2025-12-08 00:00:00.0000000,7,paid,208.06,.00,.00
5097,904,2025-10-19 00:00:00.0000000,6,paid,111.02,.00,.00
5098,967,2025-11-03 00:00:00.0000000,6,paid,443.92,.00,79.00
5099,396,2025-10-09 00:00:00.0000000,8,paid,154.74,27.31,.00
5100,207,2025-10-29 00:00:00.0000000,11,paid,415.09,.00,99.00
5101,621,2025-09-28 00:00:00.0000000,10,paid,257.11,.00,79.00
5102,805,2025-12-25 00:00:00.0000000,9,paid,265.49,.00,79.00
5103,462,2025-08-28 00:00:00.0000000,4,paid,249.62,.00,99.00
5104,252,2025-10-11 00:00:00.0000000,4,paid,112.88,.00,.00
5105,867,2025-08-14 00:00:00.0000000,8,cancelled,70.76,.00,.00
5106,209,2025-08-24 00:00:00.0000000,5,paid,582.16,.00,.00
5107,955,2025-11-20 00:00:00.0000000,10,cancelled,202.22,.00,49.00
5108,539,2025-09-13 00:00:00.0000000,9,paid,402.50,.00,79.00
5109,835,2025-09-25 00:00:00.0000000,6,paid,75.52,.00,.00
5110,503,2025-11-28 00:00:00.0000000,9,paid,387.84,.00,129.00
5111,956,2026-01-26 00:00:00.0000000,12,paid,692.50,65.95,99.00
5112,514,2025-09-01 00:00:00.0000000,12,paid,311.47,.00,99.00
5113,580,2026-01-25 00:00:00.0000000,4,paid,151.93,.00,79.00
5114,1172,2026-01-16 00:00:00.0000000,1,paid,72.62,.00,.00
5115,840,2025-08-25 00:00:00.0000000,4,paid,776.49,.00,79.00
5116,986,2025-11-24 00:00:00.0000000,9,paid,562.62,.00,129.00
5117,83,2025-10-05 00:00:00.0000000,7,paid,250.77,22.42,49.00
5118,1066,2025-09-11 00:00:00.0000000,6,paid,268.50,.00,79.00
5119,156,2026-01-11 00:00:00.0000000,2,paid,255.84,19.65,79.00
5120,453,2025-10-15 00:00:00.0000000,4,paid,206.72,.00,79.00
5121,617,2025-12-15 00:00:00.0000000,1,paid,322.69,24.86,99.00
5122,624,2026-01-11 00:00:00.0000000,3,paid,153.41,6.05,99.00
5123,507,2025-09-07 00:00:00.0000000,2,paid,656.03,.00,99.00
5124,1157,2026-01-08 00:00:00.0000000,4,paid,348.65,.00,49.00
5125,622,2026-01-17 00:00:00.0000000,4,paid,280.91,25.77,49.00
5126,1097,2025-09-30 00:00:00.0000000,11,paid,169.49,.00,79.00
5127,293,2026-01-21 00:00:00.0000000,9,paid,168.80,.00,129.00
5128,655,2025-10-28 00:00:00.0000000,7,paid,346.95,29.77,79.00
5129,937,2025-08-18 00:00:00.0000000,3,paid,172.61,.00,.00
5130,757,2025-10-09 00:00:00.0000000,7,paid,485.52,.00,.00
5131,996,2025-10-21 00:00:00.0000000,8,paid,223.36,.00,99.00
5132,667,2025-11-24 00:00:00.0000000,12,paid,634.84,30.83,49.00
5133,60,2025-10-19 00:00:00.0000000,7,paid,189.61,.00,79.00
5134,327,2025-08-15 00:00:00.0000000,8,paid,271.32,.00,.00
5135,799,2026-01-23 00:00:00.0000000,9,paid,504.91,.00,79.00
5136,785,2025-08-13 00:00:00.0000000,1,paid,443.39,.00,79.00
5137,767,2025-11-27 00:00:00.0000000,10,paid,318.21,.00,99.00
5138,519,2025-09-12 00:00:00.0000000,6,paid,33.96,3.77,.00
5139,638,2025-09-26 00:00:00.0000000,4,paid,430.14,.00,99.00
5140,83,2025-08-17 00:00:00.0000000,1,paid,422.33,38.15,79.00
5141,28,2026-01-25 00:00:00.0000000,2,paid,296.19,.00,.00
5142,266,2025-09-01 00:00:00.0000000,10,paid,192.19,21.36,.00
5143,397,2025-12-28 00:00:00.0000000,4,cancelled,467.53,.00,79.00
5144,962,2025-09-24 00:00:00.0000000,1,paid,358.80,.00,.00
5145,763,2025-08-13 00:00:00.0000000,6,paid,611.36,.00,129.00
5146,980,2025-09-16 00:00:00.0000000,1,paid,169.77,.00,79.00
5147,811,2025-10-26 00:00:00.0000000,9,paid,238.01,.00,.00
5148,581,2025-10-01 00:00:00.0000000,10,cancelled,242.84,.00,49.00
5149,611,2026-01-29 00:00:00.0000000,3,paid,666.11,.00,79.00
5150,193,2025-08-29 00:00:00.0000000,12,paid,295.36,.00,79.00
5151,227,2025-08-22 00:00:00.0000000,11,paid,409.36,.00,49.00
5152,451,2025-10-04 00:00:00.0000000,1,paid,208.85,12.20,99.00
5153,932,2025-08-29 00:00:00.0000000,6,paid,334.60,.00,.00
5154,655,2025-09-17 00:00:00.0000000,6,paid,149.49,.00,.00
5155,203,2025-08-05 00:00:00.0000000,7,paid,446.89,.00,99.00
5156,402,2026-01-10 00:00:00.0000000,7,paid,175.96,.00,99.00
5157,472,2025-11-09 00:00:00.0000000,10,paid,491.32,.00,79.00
5158,890,2025-10-10 00:00:00.0000000,11,paid,610.34,.00,129.00
5159,179,2026-01-21 00:00:00.0000000,4,paid,508.44,47.72,79.00
5160,1042,2026-01-10 00:00:00.0000000,5,paid,291.28,.00,129.00
5161,463,2026-01-20 00:00:00.0000000,3,paid,273.49,.00,99.00
5162,835,2025-12-19 00:00:00.0000000,6,paid,175.40,.00,49.00
5163,609,2025-12-16 00:00:00.0000000,7,paid,156.02,.00,79.00
5164,926,2025-10-05 00:00:00.0000000,9,paid,162.54,.00,49.00
5165,936,2025-10-11 00:00:00.0000000,9,paid,211.91,.00,79.00
5166,300,2025-08-25 00:00:00.0000000,12,paid,107.24,.00,49.00
