1844,155,1,54.19,30.11
1845,33,1,80.40,44.82
1845,110,1,91.30,49.51
1845,248,2,45.73,24.62
1846,77,1,48.88,28.29
1846,166,1,104.43,52.41
1846,214,1,180.28,109.88
1847,111,1,119.34,76.98
1848,154,1,78.38,59.22
1848,156,2,62.09,36.12
1849,25,2,83.51,51.15
1849,195,2,67.69,45.96
1850,80,2,118.11,58.22
1850,162,2,43.23,22.85
1851,65,2,74.49,43.99
1851,151,2,66.65,40.70
1852,91,1,117.23,81.88
1852,201,2,112.33,62.47
1853,27,3,106.93,66.20
1853,95,2,81.97,52.88
1853,233,2,43.83,22.76
1854,103,2,92.71,54.95
1854,128,1,107.80,66.64
1855,19,1,89.37,50.41
1855,164,2,60.23,31.53
1856,75,2,100.74,50.65
1856,78,2,112.44,64.48
1857,11,2,71.53,41.53
1857,41,1,50.94,35.93
1857,45,3,88.09,57.21
1857,250,2,100.16,68.00
1858,14,3,70.31,52.02
1858,185,2,71.28,40.99
1858,243,1,43.83,22.71
1859,196,2,43.11,25.50
1860,35,2,114.56,79.38
1860,61,1,69.01,47.42
1861,3,2,83.90,43.79
1861,133,1,135.76,91.96
1861,158,1,72.98,43.24
1862,194,3,164.68,101.45
1863,209,2,74.11,37.97
1864,175,3,37.80,25.10
1865,131,1,47.43,30.43
1866,17,3,92.64,41.03
1867,1,2,57.30,29.85
1867,57,1,113.27,68.72
1867,129,3,74.75,42.21
1867,184,3,91.87,65.32
1867,190,1,83.57,53.91
1868,70,1,54.60,34.93
1869,70,3,58.53,34.93
1870,23,1,82.47,55.18
1870,31,1,60.09,31.40
1870,196,2,42.41,25.50
1870,227,2,137.04,77.13
1871,95,1,83.51,52.88
1871,119,1,90.15,61.41
1871,133,1,138.47,91.96
1872,3,1,86.58,43.79
1872,6,2,67.07,52.33
1872,120,2,91.23,66.56
1873,38,1,36.80,23.10
1873,238,1,34.65,26.96
1874,237,2,116.49,57.46
1875,119,1,89.64,61.41
1875,128,1,102.40,66.64
1875,213,2,67.97,47.37
1876,79,1,45.42,28.19
1876,104,1,71.05,36.56
1876,131,2,43.39,30.43
1876,190,1,87.20,53.91
1877,17,1,78.81,41.03
1877,160,3,96.73,51.89
1878,94,2,35.62,23.13
1878,207,1,136.64,64.28
1879,39,2,62.15,46.13
1879,121,3,62.86,31.74
1880,79,2,42.74,28.19
1881,17,1,80.96,41.03
1881,170,1,78.93,54.10
1882,22,2,60.60,30.94
1882,79,3,49.78,28.19
1882,200,3,85.24,45.17
1883,205,2,64.79,42.37
1884,75,1,105.02,50.65
1884,132,2,62.99,43.37
1885,111,1,111.38,76.98
1885,112,3,68.06,52.32
1885,125,3,105.35,51.12
1886,17,2,83.42,41.03
1886,219,3,98.77,50.35
1887,125,1,103.83,51.12
1888,107,1,144.59,101.98
1888,121,2,54.38,31.74
1888,175,3,39.46,25.10
1888,190,2,74.22,53.91
1889,18,1,111.71,56.62
1889,168,1,50.66,29.64
1889,194,3,148.67,101.45
1890,150,2,69.43,44.01
1890,199,1,84.00,42.11
1891,102,2,49.30,23.28
1891,179,3,81.91,63.91
1891,237,1,108.68,57.46
1892,232,1,70.47,38.28
1893,44,1,52.89,40.98
1893,240,3,64.13,38.88
1894,122,2,54.43,42.00
1895,58,2,98.24,63.28
1895,75,2,113.05,50.65
1895,193,1,43.78,23.78
1895,244,1,46.38,31.25
1896,136,2,49.66,36.47
1896,237,3,115.17,57.46
1897,137,1,81.19,44.62
1897,155,1,53.60,30.11
1897,228,2,45.03,35.54
1898,16,1,105.04,54.30
1898,127,3,74.22,51.00
1898,165,1,85.58,66.52
1899,139,2,81.16,47.21
1899,175,1,41.16,25.10
1900,196,2,40.30,25.50
1900,206,1,78.68,52.72
1900,222,3,71.83,37.10
1901,4,3,41.73,26.75
1901,227,1,123.95,77.13
1902,114,1,67.39,43.16
1903,38,2,37.73,23.10
1904,80,2,99.98,58.22
1904,123,1,38.18,25.36
1904,130,1,79.82,51.19
1905,15,1,87.16,59.01
1905,125,1,93.72,51.12
1905,142,1,104.91,56.57
1905,238,2,38.60,26.96
1906,6,1,78.00,52.33
1906,201,1,99.54,62.47
1907,12,3,66.56,38.94
1907,141,2,93.50,47.60
1908,63,2,65.81,43.71
1908,121,1,63.31,31.74
1909,7,1,67.46,42.39
1909,234,3,60.15,35.84
1910,1,1,54.10,29.85
1910,16,2,109.17,54.30
1910,101,3,64.30,44.56
1910,219,2,88.36,50.35
1911,20,1,90.84,63.95
1911,102,3,49.32,23.28
1911,196,1,43.13,25.50
1911,236,2,63.48,43.36
1912,88,3,98.27,66.14
1912,216,1,55.90,33.83
1913,36,1,65.24,50.33
1913,88,1,99.61,66.14
1913,196,2,48.86,25.50
1914,205,1,55.58,42.37
1915,66,1,72.81,57.18
1915,127,2,75.61,51.00
1916,249,3,53.50,32.00
1917,55,1,67.02,46.17
1917,185,3,76.13,40.99
1917,226,1,35.62,22.11
1918,80,2,101.27,58.22
1918,82,1,58.58,33.18
1918,186,2,92.50,45.77
1918,215,2,98.02,67.14
1918,242,3,89.03,60.23
1919,64,3,83.68,54.92
1919,84,1,38.82,30.27
1920,51,2,81.82,46.76
1920,150,1,63.92,44.01
1920,199,1,80.57,42.11
1921,170,2,78.25,54.10
1921,231,3,105.86,78.53
1922,13,1,47.70,30.29
1922,140,1,89.60,55.91
1923,122,2,57.61,42.00
1924,50,1,71.36,55.39
1924,173,1,118.98,61.56
1924,208,1,98.93,54.87
1925,154,1,84.38,59.22
1926,244,1,43.97,31.25
1927,13,2,52.41,30.29
1927,52,2,64.65,40.77
1927,74,2,71.90,49.20
1927,201,2,109.34,62.47
1928,96,2,41.23,32.78
1928,129,1,82.46,42.21
1928,223,2,60.03,42.16
1928,227,2,124.51,77.13
1929,11,2,77.76,41.53
1929,108,3,85.74,42.69
1929,191,2,68.02,36.81
1929,218,2,54.42,27.21
1930,30,2,68.71,46.26
1930,42,2,57.88,32.07
1930,64,1,82.15,54.92
1931,177,3,106.69,58.82
1931,230,3,85.77,47.62
1931,241,1,46.96,28.68
1932,20,1,99.62,63.95
1932,65,2,80.63,43.99
1932,84,1,37.71,30.27
1932,168,1,47.58,29.64
1933,130,2,90.74,51.19
1934,31,1,62.27,31.40
1934,77,2,49.08,28.29
1934,186,3,78.74,45.77
1934,234,1,65.80,35.84
1935,111,1,99.13,76.98
1935,182,2,71.04,34.34
1935,189,3,131.65,88.69
1935,200,1,92.50,45.17
1936,41,3,47.14,35.93
1936,107,1,158.29,101.98
1936,145,2,38.66,24.37
1937,94,2,41.20,23.13
1937,227,2,118.69,77.13
1938,156,2,63.46,36.12
1939,44,1,51.77,40.98
1939,54,2,60.75,36.26
1939,60,1,41.17,30.95
1939,98,2,100.23,62.45
1940,162,1,44.18,22.85
1940,225,1,55.77,34.56
1941,48,2,115.65,73.93
1941,170,1,69.81,54.10
1942,206,3,80.90,52.72
1942,218,1,51.59,27.21
1943,171,1,41.20,24.67
1943,191,1,66.33,36.81
1943,199,1,79.69,42.11
1943,237,1,99.90,57.46
1944,202,1,70.68,51.76
1945,16,1,100.14,54.30
1946,9,2,81.85,50.01
1947,54,2,54.85,36.26
1947,165,2,86.52,66.52
1948,67,1,122.69,55.79
1948,145,1,41.39,24.37
1949,13,2,50.76,30.29
1949,166,1,106.33,52.41
1950,81,1,42.84,26.26
1951,26,3,86.89,53.20
1951,75,1,98.00,50.65
1951,88,1,110.87,66.14
1952,53,1,67.73,48.65
1953,2,1,92.49,41.68
1953,155,2,55.12,30.11
1953,208,2,83.86,54.87
1953,216,2,56.71,33.83
1954,118,1,118.81,65.99
1954,164,1,61.86,31.53
1954,211,3,102.02,67.28
1954,225,1,50.02,34.56
1955,163,1,78.81,38.30
1956,76,2,82.97,52.57
1957,22,1,58.08,30.94
1957,131,1,44.17,30.43
1958,136,1,54.46,36.47
1959,136,1,56.83,36.47
1959,173,2,108.30,61.56
1960,150,2,62.89,44.01
1961,49,1,62.05,35.75
1961,122,2,57.59,42.00
1962,47,3,72.43,37.57
1962,79,2,42.59,28.19
1963,87,3,67.47,49.99
1963,111,1,104.36,76.98
1964,109,1,49.36,33.63
1964,165,2,97.93,66.52
1965,230,2,79.36,47.62
1966,16,1,102.19,54.30
1966,110,1,91.35,49.51
1966,111,1,103.43,76.98
1966,203,2,58.84,40.25
1967,19,1,74.54,50.41
1968,115,3,90.17,67.70
1969,230,2,83.87,47.62
1969,246,2,118.98,79.38
1970,101,1,68.16,44.56
1970,134,2,67.71,41.38
1970,198,2,61.74,32.82
1970,217,2,62.31,32.15
1971,101,1,70.39,44.56
1972,193,1,41.66,23.78
1972,235,3,55.74,27.49
1973,121,3,63.31,31.74
1973,195,3,61.98,45.96
1974,142,1,90.86,56.57
1975,16,1,100.29,54.30
1975,49,2,63.58,35.75
1975,185,2,78.89,40.99
1975,243,2,45.21,22.71
1976,75,3,97.96,50.65
1976,107,3,165.87,101.98
1976,175,2,39.24,25.10
1977,245,1,102.00,64.26
1978,226,1,37.68,22.11
1979,121,1,66.64,31.74
1980,3,2,83.19,43.79
1980,33,1,79.83,44.82
1980,70,2,60.15,34.93
1980,142,1,100.54,56.57
1980,195,1,60.59,45.96
1981,200,1,86.98,45.17
1981,202,1,73.82,51.76
1982,13,1,46.36,30.29
1982,43,3,72.79,50.57
1982,78,3,130.00,64.48
1982,195,1,63.59,45.96
1983,96,2,46.49,32.78
1983,199,1,81.92,42.11
1984,188,1,58.87,29.76
1985,139,2,82.01,47.21
1986,81,2,49.96,26.26
1986,217,1,57.25,32.15
1987,204,3,73.37,47.82
1988,218,2,61.44,27.21
1989,60,1,44.30,30.95
1990,27,1,109.14,66.20
1990,133,3,135.39,91.96
1991,57,2,107.85,68.72
1992,34,1,40.65,23.14
1992,110,1,81.59,49.51
1992,112,2,72.59,52.32
1992,133,2,135.00,91.96
1992,190,2,80.61,53.91
1993,230,1,92.56,47.62
1993,244,3,40.84,31.25
1994,64,2,81.09,54.92
1995,11,1,75.52,41.53
1995,227,1,134.44,77.13
1996,9,2,99.81,50.01
1996,118,1,119.47,65.99
1996,228,1,45.90,35.54
1997,6,1,68.36,52.33
1997,87,1,79.14,49.99
1998,169,2,99.92,74.22
1999,180,2,68.81,35.87
2000,78,1,127.93,64.48
2000,187,1,81.63,40.78
2001,186,3,89.91,45.77
2002,25,1,70.90,51.15
2002,32,1,63.97,41.81
2003,73,2,37.97,24.23
2004,98,2,97.50,62.45
2004,156,1,55.77,36.12
2004,230,1,83.42,47.62
2005,72,1,38.79,25.52
2005,175,2,35.46,25.10
2005,243,1,39.51,22.71
2006,133,2,139.11,91.96
2007,12,2,68.60,38.94
2008,123,1,35.25,25.36
2009,121,2,64.16,31.74
2009,144,3,60.34,31.74
2010,52,1,64.14,40.77
2010,69,1,73.93,44.33
2010,201,2,103.68,62.47
2011,28,2,86.63,60.36
2011,80,1,116.41,58.22
2012,22,1,59.90,30.94
2012,206,2,84.25,52.72
2013,26,1,81.69,53.20
2013,74,1,77.64,49.20
2013,240,1,61.54,38.88
2013,241,2,45.05,28.68
2014,213,2,70.49,47.37
2014,239,2,64.30,41.22
2015,53,2,71.08,48.65
2015,158,2,67.86,43.24
2016,102,1,50.58,23.28
2016,148,2,62.97,35.85
2017,184,1,100.08,65.32
2017,243,1,43.21,22.71
2018,44,1,52.98,40.98
2018,61,2,73.06,47.42
2018,90,2,93.31,68.71
2019,71,1,123.77,72.74
2020,118,2,112.88,65.99
2020,155,2,49.69,30.11
2021,95,1,80.67,52.88
2022,93,1,111.30,76.19
2022,154,1,77.83,59.22
2023,14,2,67.10,52.02
2023,127,2,75.17,51.00
2023,175,1,40.79,25.10
2023,177,1,102.88,58.82
2023,229,1,64.22,30.96
2024,38,2,41.98,23.10
2024,110,2,91.78,49.51
2025,17,1,87.65,41.03
2025,116,3,87.33,44.18
2025,144,1,67.96,31.74
2025,193,2,47.10,23.78
2025,209,1,72.10,37.97
2026,26,2,90.78,53.20
2026,160,2,92.37,51.89
2026,245,1,97.27,64.26
2027,170,3,81.36,54.10
2027,221,2,78.55,53.80
2027,237,1,99.38,57.46
2028,160,2,90.80,51.89
2029,208,1,99.22,54.87
2030,49,3,74.54,35.75
2030,132,1,68.55,43.37
2031,5,3,65.72,36.43
2031,140,1,103.20,55.91
2031,159,1,70.07,37.82
2031,164,3,52.18,31.53
2031,198,2,56.44,32.82
2032,92,2,54.56,35.38
2032,104,1,68.68,36.56
2032,138,2,63.41,30.42
2033,94,1,36.70,23.13
2033,127,1,76.61,51.00
2033,209,1,71.48,37.97
2034,11,1,75.91,41.53
2034,200,2,94.10,45.17
2035,81,1,42.76,26.26
2035,107,2,161.20,101.98
2035,134,1,67.74,41.38
2035,206,3,75.62,52.72
2036,40,2,64.42,39.75
2036,140,2,94.45,55.91
2036,249,1,53.65,32.00
2037,17,1,93.20,41.03
2037,68,1,47.46,23.26
2037,144,1,68.74,31.74
2038,80,2,109.78,58.22
2039,5,2,65.73,36.43
2039,70,2,60.70,34.93
2039,131,3,41.10,30.43
2039,209,3,69.30,37.97
2039,244,2,40.74,31.25
2040,16,2,100.36,54.30
2041,103,2,81.59,54.95
2041,224,1,74.02,48.04
2042,203,1,55.11,40.25
2043,228,3,49.55,35.54
2044,70,1,58.00,34.93
2045,102,2,46.30,23.28
2046,58,1,92.52,63.28
2046,62,1,54.91,34.30
2046,68,1,47.28,23.26
2047,14,1,69.81,52.02
2047,38,3,38.02,23.10
2047,60,1,44.45,30.95
2047,63,1,65.26,43.71
2047,199,2,71.64,42.11
2048,18,3,102.78,56.62
2048,52,1,67.89,40.77
2048,140,1,92.94,55.91
2048,239,3,59.72,41.22
2049,17,1,80.44,41.03
2050,186,2,91.53,45.77
2051,66,1,75.89,57.18
2051,96,1,48.28,32.78
2051,152,2,57.31,35.32
2052,247,1,75.30,42.36
2053,49,1,74.66,35.75
2053,112,1,75.66,52.32
2053,155,2,47.96,30.11
2053,233,1,45.90,22.76
2054,60,2,40.56,30.95
2054,145,1,41.44,24.37
2054,195,1,61.32,45.96
2055,107,1,136.96,101.98
2055,244,1,41.34,31.25
2055,250,1,110.08,68.00
2056,65,3,77.55,43.99
2056,127,3,76.75,51.00
2057,16,1,111.95,54.30
2057,60,3,45.52,30.95
2057,217,2,58.00,32.15
2057,218,3,50.96,27.21
2057,250,1,103.19,68.00
2058,91,1,135.55,81.88
2058,141,3,95.54,47.60
2059,61,2,60.92,47.42
2059,76,1,99.73,52.57
2059,81,2,48.36,26.26
2059,136,1,51.35,36.47
2059,237,1,116.58,57.46
2060,160,3,90.50,51.89
2060,215,2,111.52,67.14
2060,220,3,129.47,58.71
2060,232,1,78.23,38.28
2061,61,2,65.42,47.42
2062,46,1,55.82,29.48
2062,111,1,99.58,76.98
2062,132,1,66.62,43.37
2062,154,1,89.35,59.22
2063,41,1,55.22,35.93
2064,4,1,38.34,26.75
2064,63,2,64.25,43.71
2064,113,2,41.04,27.96
2065,48,1,98.95,73.93
2066,161,1,41.52,26.81
2067,84,2,43.03,30.27
2067,141,1,90.42,47.60
2067,226,1,37.50,22.11
2068,27,2,91.24,66.20
2068,123,3,35.04,25.36
2068,152,1,60.59,35.32
2068,164,1,57.79,31.53
2068,187,2,67.04,40.78
2069,24,3,46.18,30.11
2070,46,1,58.60,29.48
2070,135,2,138.51,75.80
2071,41,1,46.91,35.93
2071,145,2,39.14,24.37
2072,47,2,69.38,37.57
2072,64,2,95.26,54.92
2072,114,2,62.57,43.16
2072,172,2,39.49,22.57
2072,219,1,99.51,50.35
2073,56,3,65.92,39.36
2073,91,1,122.53,81.88
2074,9,1,89.78,50.01
2074,161,3,42.98,26.81
2074,217,1,62.63,32.15
2074,240,1,62.47,38.88
2075,25,3,84.27,51.15
2075,103,3,90.56,54.95
2075,117,3,68.80,37.26
2075,227,1,132.75,77.13
2075,236,3,72.09,43.36
2076,70,1,53.90,34.93
2076,99,1,142.32,86.75
2076,131,1,38.95,30.43
2076,148,2,73.15,35.85
2077,44,2,61.23,40.98
2077,212,1,45.42,24.48
2077,248,1,47.71,24.62
2078,33,2,73.36,44.82
2079,146,1,85.19,55.23
2079,232,1,74.09,38.28
2080,52,2,66.41,40.77
2080,124,3,65.42,40.56
2080,179,1,82.62,63.91
2081,33,2,73.18,44.82
2081,152,1,61.83,35.32
2081,203,1,57.95,40.25
2081,222,2,75.77,37.10
2081,246,3,111.33,79.38
2082,60,1,38.92,30.95
2082,103,3,83.42,54.95
2082,229,1,65.66,30.96
2083,158,1,73.80,43.24
2083,209,3,70.31,37.97
2084,169,2,94.86,74.22
2085,49,1,74.74,35.75
2085,184,1,99.36,65.32
2086,129,1,85.26,42.21
2086,230,1,94.47,47.62
2087,237,2,102.01,57.46
2088,74,1,80.70,49.20
2088,114,1,60.08,43.16
2089,162,2,43.68,22.85
2090,41,1,56.00,35.93
2090,66,1,83.40,57.18
2090,95,2,73.10,52.88
2090,197,1,125.08,91.82
2091,142,2,98.17,56.57
2092,7,1,73.86,42.39
2092,128,1,107.37,66.64
2093,115,1,104.20,67.70
2093,167,1,69.46,55.82
2094,49,1,67.89,35.75
2094,117,1,71.48,37.26
2094,159,1,61.82,37.82
2094,201,2,102.68,62.47
2094,249,1,50.88,32.00
2095,65,2,80.39,43.99
2095,159,1,72.16,37.82
2095,181,3,91.32,41.82
2095,211,2,98.06,67.28
2096,23,1,86.42,55.18
2096,238,1,41.23,26.96
2097,41,2,48.07,35.93
2097,239,1,60.61,41.22
2098,64,1,94.90,54.92
2098,65,1,79.15,43.99
2099,123,2,40.70,25.36
2100,238,1,34.96,26.96
2101,4,1,38.83,26.75
2101,14,2,70.84,52.02
2101,186,3,94.19,45.77
2101,225,1,54.84,34.56
2102,4,1,36.68,26.75
2102,80,1,119.07,58.22
2103,14,3,65.05,52.02
2103,163,2,70.42,38.30
2103,233,1,41.92,22.76
2104,37,3,55.24,41.72
2104,88,2,102.65,66.14
2104,195,3,64.36,45.96
2104,224,1,71.22,48.04
2105,8,1,76.14,51.50
2106,220,1,129.14,58.71
2107,70,1,57.45,34.93
2107,118,1,119.85,65.99
2107,205,1,58.14,42.37
2108,165,1,105.20,66.52
2108,198,1,64.08,32.82
2108,201,2,112.58,62.47
2108,219,1,94.43,50.35
2109,211,1,96.86,67.28
2109,235,3,56.00,27.49
2109,245,1,92.36,64.26
2110,28,1,102.28,60.36
2110,49,1,71.48,35.75
2111,14,1,72.76,52.02
2111,15,1,87.63,59.01
2111,29,1,92.15,51.26
2111,93,2,104.14,76.19
2112,74,1,71.99,49.20
2113,6,2,74.48,52.33
2113,143,1,74.39,38.40
2114,169,1,103.88,74.22
2115,19,1,77.37,50.41
2116,153,2,73.70,43.09
2117,108,2,88.92,42.69
2118,81,3,46.65,26.26
2119,72,1,41.12,25.52
2120,59,3,43.93,22.75
2121,30,3,62.14,46.26
2122,126,3,63.19,31.83
2122,187,1,71.11,40.78
2122,215,3,106.49,67.14
2123,176,2,47.68,23.75
2124,162,2,45.46,22.85
2124,191,1,62.01,36.81
2124,234,2,65.55,35.84
2125,46,2,58.72,29.48
2126,114,3,65.77,43.16
2126,188,1,63.90,29.76
2127,49,2,63.79,35.75
2127,173,2,106.85,61.56
2127,219,1,102.17,50.35
2128,143,2,73.91,38.40
2128,218,1,60.46,27.21
2129,40,1,60.43,39.75
2129,165,1,96.63,66.52
2130,117,1,67.55,37.26
2131,8,2,75.54,51.50
2131,39,1,71.73,46.13
2131,132,2,68.90,43.37
2132,37,2,61.78,41.72
2132,50,1,72.99,55.39
2132,82,2,59.70,33.18
2132,122,1,61.91,42.00
2132,155,1,55.20,30.11
2133,244,2,45.65,31.25
2134,45,1,89.95,57.21
2134,54,2,59.67,36.26
2134,145,1,39.34,24.37
2134,159,1,60.63,37.82
2135,177,2,108.56,58.82
2135,234,1,62.31,35.84
2136,105,1,118.39,78.32
2136,143,1,74.77,38.40
2136,177,1,104.06,58.82
2137,11,1,83.06,41.53
2137,41,3,51.03,35.93
2138,53,2,65.60,48.65
2138,116,2,78.20,44.18
2138,218,2,50.31,27.21
2139,205,1,58.69,42.37
2140,112,1,78.59,52.32
2141,154,1,87.01,59.22
2142,14,1,75.23,52.02
2142,118,1,100.56,65.99
2142,125,3,99.33,51.12
2142,239,1,57.01,41.22
2143,238,3,36.65,26.96
2144,146,2,95.76,55.23
2144,171,1,38.33,24.67
2145,28,1,95.87,60.36
2145,126,3,69.70,31.83
2146,140,3,91.61,55.91
2146,161,1,41.60,26.81
2147,99,2,148.23,86.75
2147,126,2,59.95,31.83
2148,228,2,46.29,35.54
2149,80,2,112.96,58.22
2150,156,1,58.73,36.12
2151,98,2,104.04,62.45
2152,45,1,94.23,57.21
2152,175,1,40.74,25.10
2153,67,1,106.76,55.79
2154,216,2,53.30,33.83
2155,230,1,96.39,47.62
2156,53,1,68.82,48.65
2156,76,1,94.55,52.57
2156,200,1,97.29,45.17
2157,88,3,109.16,66.14
2158,236,1,74.68,43.36
2159,30,3,71.93,46.26
2159,130,2,90.44,51.19
2159,141,3,80.72,47.60
2160,130,1,74.30,51.19
2161,124,1,64.56,40.56
2162,52,1,71.05,40.77
2162,88,1,102.87,66.14
2163,19,3,83.11,50.41
2163,31,1,58.42,31.40
2164,36,1,65.26,50.33
2164,105,1,126.28,78.32
2164,108,3,91.04,42.69
2164,172,2,39.97,22.57
2164,188,2,61.24,29.76
2165,79,1,49.04,28.19
2165,125,1,91.77,51.12
2165,209,2,77.24,37.97
2165,238,2,37.75,26.96
2166,117,2,69.22,37.26
2166,146,3,82.97,55.23
2166,151,2,65.11,40.70
2167,131,1,42.37,30.43
2168,36,2,64.75,50.33
2168,225,1,49.23,34.56
2169,128,3,104.26,66.64
2170,3,2,83.15,43.79
2170,39,2,68.51,46.13
2170,65,1,85.04,43.99
2170,118,2,104.21,65.99
2171,147,1,72.39,48.01
2171,148,1,67.63,35.85
2171,233,2,44.26,22.76
2172,52,3,75.64,40.77
2172,144,3,66.99,31.74
2173,164,2,51.83,31.53
2173,202,1,81.97,51.76
2174,4,2,40.77,26.75
2174,142,1,93.78,56.57
2175,30,1,68.68,46.26
2175,242,3,84.21,60.23
2176,27,2,104.86,66.20
2177,108,3,91.60,42.69
2177,137,2,74.36,44.62
2177,230,1,79.30,47.62
2178,88,1,104.29,66.14
2178,103,1,76.38,54.95
2178,104,2,69.16,36.56
2178,131,3,46.02,30.43
2178,137,1,78.43,44.62
2179,52,1,73.26,40.77
2180,76,1,89.66,52.57
2180,166,1,113.51,52.41
2180,203,1,57.81,40.25
2180,227,3,135.69,77.13
2180,242,1,83.82,60.23
2181,26,2,91.63,53.20
2181,114,2,63.89,43.16
2181,168,1,51.92,29.64
2181,229,1,58.73,30.96
2182,38,2,41.21,23.10
2182,122,3,60.35,42.00
2182,169,3,111.66,74.22
2182,205,2,66.40,42.37
2183,21,1,98.03,70.10
2183,39,2,75.78,46.13
2183,127,1,87.73,51.00
2183,239,1,66.43,41.22
2184,126,1,66.75,31.83
2184,171,1,44.35,24.67
2184,219,2,97.18,50.35
2184,247,1,65.21,42.36
2185,63,1,70.93,43.71
2186,65,2,85.05,43.99
2186,82,3,60.27,33.18
2187,27,1,97.96,66.20
2187,146,1,82.35,55.23
2188,142,1,92.92,56.57
2189,49,1,72.03,35.75
2189,62,2,61.19,34.30
2189,124,1,61.36,40.56
2189,184,1,101.69,65.32
2189,219,1,99.22,50.35
2190,25,2,82.22,51.15
2190,77,3,51.76,28.29
2190,89,2,48.25,25.22
2191,101,1,64.65,44.56
2191,135,1,138.04,75.80
2192,18,2,106.01,56.62
2192,58,3,87.56,63.28
2192,73,3,36.73,24.23
2192,160,1,81.04,51.89
2192,231,1,127.32,78.53
2193,122,1,56.88,42.00
2194,249,1,50.65,32.00
2195,49,2,73.23,35.75
2196,238,1,38.56,26.96
2197,142,1,98.14,56.57
2198,113,2,41.76,27.96
2198,197,3,140.59,91.82
2199,208,1,92.07,54.87
2200,1,3,58.25,29.85
2200,65,1,85.73,43.99
2200,130,1,75.99,51.19
2200,196,2,43.87,25.50
2200,206,2,72.45,52.72
2201,146,3,82.04,55.23
2201,171,2,38.25,24.67
2201,205,2,63.03,42.37
2202,136,2,58.43,36.47
2203,22,2,66.89,30.94
2203,88,1,100.38,66.14
2203,129,1,75.26,42.21
2203,185,2,69.24,40.99
2204,129,1,86.97,42.21
2205,18,1,115.13,56.62
2206,61,2,69.93,47.42
2206,89,2,48.91,25.22
2206,202,1,73.23,51.76
2207,9,1,83.11,50.01
2207,84,1,42.23,30.27
2207,90,1,102.37,68.71
2207,221,1,93.57,53.80
2208,65,1,76.96,43.99
2208,80,2,115.74,58.22
2208,83,2,89.61,63.34
2208,176,2,45.17,23.75
2208,246,1,108.95,79.38
2209,89,2,55.63,25.22
2209,100,1,103.32,74.97
2210,74,2,75.08,49.20
2210,129,1,72.52,42.21
2211,167,1,71.16,55.82
2211,185,1,73.93,40.99
2212,28,3,84.90,60.36
2212,217,1,57.82,32.15
2213,151,1,58.49,40.70
2213,179,1,93.67,63.91
2214,136,1,55.31,36.47
2215,161,2,40.28,26.81
2216,118,2,113.05,65.99
2216,160,1,83.00,51.89
2216,238,2,41.79,26.96
2216,240,3,59.17,38.88
2217,160,1,82.84,51.89
2217,224,1,71.88,48.04
2218,226,1,34.01,22.11
2219,69,2,65.06,44.33
2219,99,1,147.07,86.75
2219,116,1,75.80,44.18
2219,128,2,103.83,66.64
2219,132,1,65.07,43.37
2220,5,1,66.82,36.43
2220,22,1,63.60,30.94
2220,108,2,78.72,42.69
2221,30,2,69.04,46.26
2221,143,2,66.45,38.40
2221,216,2,54.21,33.83
2221,219,1,98.77,50.35
2221,231,1,105.21,78.53
2222,237,2,115.45,57.46
2223,3,1,86.99,43.79
2223,169,1,95.67,74.22
2224,89,2,52.21,25.22
2224,125,2,107.06,51.12
2224,234,2,57.02,35.84
2225,192,1,109.23,76.81
2225,227,2,112.55,77.13
2226,91,3,133.53,81.88
2226,117,3,71.36,37.26
2227,178,3,73.36,41.16
2228,30,2,69.49,46.26
2228,198,1,55.23,32.82
2229,64,1,96.55,54.92
2229,65,1,86.16,43.99
2230,82,2,63.98,33.18
2230,227,1,121.33,77.13
2230,238,3,37.78,26.96
2231,115,3,95.23,67.70
2231,139,2,86.57,47.21
2231,157,1,67.00,42.51
2232,51,2,73.85,46.76
2233,45,1,86.34,57.21
2233,71,2,121.68,72.74
2234,166,1,104.48,52.41
2234,189,3,126.77,88.69
2234,214,3,157.13,109.88
2235,94,2,35.22,23.13
2235,134,1,71.37,41.38
2236,2,1,94.78,41.68
2237,85,1,128.80,74.25
2237,218,1,52.58,27.21
2238,75,3,99.77,50.65
2239,12,2,70.79,38.94
2239,33,3,75.32,44.82
2240,97,1,88.60,55.76
2241,175,1,35.74,25.10
2241,217,2,54.91,32.15
2242,51,1,77.47,46.76
2242,85,1,105.07,74.25
2242,117,1,60.09,37.26
2242,164,2,58.78,31.53
2243,57,1,109.42,68.72
2243,83,1,93.11,63.34
2243,118,1,102.03,65.99
2243,167,2,69.52,55.82
2244,22,2,67.05,30.94
2244,26,1,77.59,53.20
2244,52,3,73.56,40.77
2244,67,1,114.65,55.79
2244,124,2,63.04,40.56
2245,155,3,51.09,30.11
2245,184,3,94.27,65.32
2246,89,2,51.04,25.22
2247,88,1,111.44,66.14
2247,91,3,114.52,81.88
2247,208,1,95.02,54.87
2247,212,2,43.32,24.48
2248,96,2,44.11,32.78
2248,186,1,82.89,45.77
2249,22,1,58.57,30.94
2249,121,3,55.99,31.74
2249,127,2,83.79,51.00
2250,168,2,51.72,29.64
2251,23,2,84.12,55.18
2252,145,3,37.96,24.37
2253,84,2,39.35,30.27
2253,91,1,120.55,81.88
2254,1,1,51.41,29.85
2254,10,1,63.45,39.77
2254,130,1,81.74,51.19
